ID,Name,Rating,Position,Alt-Pos1,Alt-Pos2,Alt-Pos3,Nation,Club,Card Type,ST,RW,LW,CF,CAM,CM,RM,LM,CDM,CB,LB,LWB,RB,RWB
19752,Federico Valverde,89,CM,RW,,,Uruguay,Real Madrid,if,83.0,86.0,86.0,86.0,87.0,88.0,87.0,87.0,87.0,82.0,85.0,86.0,85.0,86.0
19917,Wayne Rooney,89,ST,CAM,CF,,England,EA FC ICONS,centurions_icon,89.0,87.0,87.0,88.0,87.0,83.0,87.0,87.0,72.0,67.0,70.0,72.0,70.0,72.0
20444,Juan Sebastian Veron,89,ST,CF,,,Holland,EA FC ICONS,dynasties_icon,89.0,85.0,85.0,88.0,86.0,80.0,84.0,84.0,65.0,60.0,63.0,65.0,63.0,65.0
19848,Sophia Smith,89,ST,CF,RW,,United States,Portland Timbers,trailblazers,88.0,87.0,87.0,88.0,87.0,81.0,87.0,87.0,68.0,61.0,67.0,71.0,67.0,71.0
19880,Antoine Griezmann,89,ST,CF,,,France,Atletico de Madrid,if,88.0,88.0,88.0,89.0,89.0,87.0,88.0,88.0,75.0,69.0,74.0,76.0,74.0,76.0
19749,Mario Gotze,89,CAM,LM,CF,,Germany,Frankfurt,conference,83.0,89.0,89.0,88.0,90.0,88.0,90.0,90.0,78.0,67.0,75.0,80.0,75.0,80.0
19067,Lucimar da Silva Ferreira,89,CB,,,,Brazil,HERO,heroes,79.0,75.0,75.0,77.0,76.0,79.0,77.0,77.0,86.0,89.0,86.0,84.0,86.0,84.0
19955,Wendie Renard,89,CB,,,,France,OL,if,76.0,70.0,70.0,73.0,72.0,77.0,72.0,72.0,85.0,89.0,81.0,79.0,81.0,79.0
20445,Patrick Kluivert,89,CAM,CM,LM,,Romania,EA FC ICONS,dynasties_icon,83.0,88.0,88.0,88.0,89.0,84.0,87.0,87.0,67.0,55.0,65.0,69.0,65.0,69.0
20001,Ashley Cole,89,LB,LWB,,,England,EA FC ICONS,centurions_icon,75.0,82.0,82.0,80.0,81.0,84.0,83.0,83.0,86.0,84.0,88.0,88.0,88.0,88.0
19905,Grace Geyoro,89,CM,CDM,,,France,Paris SG,centurions,81.0,84.0,84.0,84.0,86.0,89.0,85.0,85.0,89.0,84.0,86.0,87.0,86.0,87.0
20086,Lautaro Martinez,89,ST,CF,,,Argentina,Inter,potm_seriea,89.0,84.0,84.0,87.0,85.0,79.0,83.0,83.0,68.0,65.0,65.0,66.0,65.0,66.0
19052,Abedi Pele,89,CAM,LM,CF,,Ghana,HERO,heroes,84.0,89.0,89.0,88.0,88.0,83.0,88.0,88.0,67.0,58.0,68.0,72.0,68.0,72.0
19639,Luis Diaz,89,LW,LM,,,Colombia,Liverpool,europa_live,87.0,89.0,89.0,89.0,88.0,82.0,89.0,89.0,66.0,58.0,66.0,70.0,66.0,70.0
20435,Harry Maguire,89,ST,CAM,CF,,Argentina,Roma FC,potm_seriea,85.0,90.0,90.0,90.0,91.0,85.0,89.0,89.0,66.0,54.0,65.0,69.0,65.0,69.0
19050,Rudi Voller,89,ST,CF,,,Germany,HERO,heroes,89.0,86.0,86.0,87.0,85.0,78.0,85.0,85.0,65.0,62.0,66.0,69.0,66.0,69.0
20199,Frenkie de Jong,89,CM,,,,Holland,FC Barcelona,thunderstruck,81.0,86.0,86.0,85.0,87.0,89.0,87.0,87.0,87.0,83.0,85.0,86.0,85.0,86.0
20284,N'Golo Kante,89,CDM,CM,,,France,Al Ittihad,radioactive,74.0,79.0,79.0,78.0,80.0,82.0,80.0,80.0,87.0,85.0,85.0,85.0,85.0,85.0
51,Alex Morgan,89,ST,CF,,,United States,San Diego Wave,gold rare,88.0,86.0,86.0,87.0,86.0,81.0,85.0,85.0,67.0,60.0,65.0,68.0,65.0,68.0
20156,Willian Borges da Silva,89,LM,RM,RW,LW,Brazil,Fulham,fc_pro,84.0,90.0,90.0,89.0,90.0,87.0,89.0,89.0,76.0,66.0,76.0,80.0,76.0,80.0
20154,Sadio Mane,89,CF,RM,LM,ST,Senegal,Al Nassr,fc_pro,87.0,88.0,88.0,89.0,88.0,81.0,87.0,87.0,67.0,62.0,67.0,70.0,67.0,70.0
20113,Selma Bacha,89,LB,LWB,LW,,France,OL,ucl_w,78.0,83.0,83.0,81.0,82.0,83.0,84.0,84.0,83.0,80.0,85.0,87.0,85.0,87.0
20277,Antoine Griezmann,89,ST,CF,,,France,Atletico de Madrid,potm_laliga,88.0,89.0,89.0,90.0,90.0,87.0,89.0,89.0,76.0,69.0,74.0,76.0,74.0,76.0
49,Rodri,89,CDM,CM,,,Spain,Manchester City,gold rare,77.0,76.0,76.0,79.0,80.0,85.0,78.0,78.0,87.0,84.0,80.0,80.0,80.0,80.0
18935,Samuel Eto'o,89,ST,CF,,,Cameroon,EA FC ICONS,icon,88.0,87.0,87.0,88.0,86.0,79.0,86.0,86.0,65.0,60.0,65.0,68.0,65.0,68.0
18934,Kaka,89,CAM,,,,Brazil,EA FC ICONS,icon,83.0,88.0,88.0,87.0,88.0,83.0,88.0,88.0,66.0,55.0,65.0,70.0,65.0,70.0
18930,Javier Zanetti,89,RB,RWB,LB,CM,Argentina,EA FC ICONS,icon,74.0,79.0,79.0,78.0,79.0,83.0,82.0,82.0,86.0,83.0,87.0,87.0,87.0,87.0
67,Casemiro,89,CDM,,,,Brazil,Manchester Utd,gold rare,78.0,74.0,74.0,77.0,77.0,82.0,76.0,76.0,87.0,87.0,83.0,82.0,83.0,82.0
45,Mohamed Salah,89,RW,RM,,,Egypt,Liverpool,gold rare,85.0,88.0,88.0,87.0,87.0,82.0,87.0,87.0,68.0,58.0,67.0,71.0,67.0,71.0
20452,Lena Oberdorf,89,CAM,CM,,,Germany,Leverkusen,dynasties,81.0,88.0,88.0,88.0,90.0,87.0,88.0,88.0,75.0,63.0,71.0,76.0,71.0,76.0
53,Alisson,89,GK,,,,Brazil,Liverpool,gold rare,,,,,,,,,,,,,,
52,ter Stegen,89,GK,,,,Germany,FC Barcelona,gold rare,,,,,,,,,,,,,,
20110,Diego Forlan,89,ST,CF,LW,,Uruguay,HERO,triple_threat_hero,88.0,86.0,86.0,88.0,87.0,83.0,85.0,85.0,71.0,65.0,69.0,71.0,69.0,71.0
18998,Philipp Lahm,89,RB,RWB,LB,CDM,Germany,EA FC ICONS,icon,74.0,80.0,80.0,78.0,81.0,83.0,82.0,82.0,85.0,81.0,87.0,87.0,87.0,87.0
20442,Gheorghe Hagi,89,LW,LM,CAM,CF,Brazil,EA FC ICONS,dynasties_icon,86.0,89.0,89.0,89.0,89.0,82.0,88.0,88.0,65.0,56.0,64.0,69.0,64.0,69.0
18929,Kenny Dalglish,89,ST,CF,,,Scotland,EA FC ICONS,icon,88.0,87.0,87.0,88.0,85.0,76.0,84.0,84.0,61.0,56.0,63.0,66.0,63.0,66.0
19006,Peter Schmeichel,89,GK,,,,Denmark,EA FC ICONS,icon,,,,,,,,,,,,,,
19904,Pedri,89,CM,,,,Spain,FC Barcelona,centurions,79.0,85.0,85.0,85.0,88.0,88.0,86.0,86.0,83.0,75.0,79.0,81.0,79.0,81.0
54,Ada Hegerberg,89,ST,CF,,,Norway,OL,gold rare,88.0,85.0,85.0,87.0,85.0,78.0,83.0,83.0,61.0,56.0,58.0,62.0,58.0,62.0
18,Steve McManaman,89,RM,LM,CAM,RW,England,HERO,uefa_heroes_men,84.0,88.0,88.0,87.0,88.0,84.0,89.0,89.0,70.0,60.0,69.0,72.0,69.0,72.0
16,Vincent Kompany,89,CB,,,,Belgium,HERO,uefa_heroes_men,70.0,68.0,68.0,69.0,69.0,74.0,70.0,70.0,84.0,89.0,84.0,82.0,84.0,82.0
15,Rui Costa,89,CAM,,,,Portugal,HERO,uefa_heroes_men,82.0,87.0,87.0,86.0,88.0,85.0,87.0,87.0,71.0,59.0,68.0,73.0,68.0,73.0
19057,David Ginola,89,LM,CAM,ST,LW,France,HERO,heroes,88.0,89.0,89.0,89.0,89.0,84.0,88.0,88.0,72.0,67.0,70.0,73.0,70.0,73.0
20218,Paul Scholes,89,CM,CAM,,,England,EA FC ICONS,thunderstruck_icon,85.0,84.0,84.0,85.0,86.0,88.0,85.0,85.0,79.0,71.0,74.0,77.0,74.0,77.0
19007,Luis Figo,89,RW,RM,CAM,,Portugal,EA FC ICONS,icon,84.0,89.0,89.0,87.0,88.0,82.0,88.0,88.0,66.0,54.0,64.0,69.0,64.0,69.0
12,Paulo Futre,89,LW,LM,RW,ST,Portugal,HERO,uefa_heroes_men,84.0,89.0,89.0,87.0,87.0,79.0,87.0,87.0,60.0,50.0,62.0,66.0,62.0,66.0
27,Vinicius Junior,89,LW,LM,,,Brazil,Real Madrid,gold rare,82.0,88.0,88.0,86.0,86.0,78.0,86.0,86.0,58.0,45.0,57.0,62.0,57.0,62.0
19064,Jurgen Kohler,89,CB,,,,Germany,HERO,heroes,65.0,61.0,61.0,62.0,62.0,68.0,65.0,65.0,82.0,88.0,82.0,80.0,82.0,80.0
14,Jari Litmanen,89,CAM,CM,,,Finland,HERO,uefa_heroes_men,86.0,87.0,87.0,88.0,88.0,83.0,87.0,87.0,63.0,50.0,62.0,66.0,62.0,66.0
18932,Hugo Sanchez,89,ST,CF,,,Mexico,EA FC ICONS,icon,88.0,87.0,87.0,87.0,85.0,76.0,84.0,84.0,60.0,56.0,62.0,66.0,62.0,66.0
19003,Jairzinho,89,RW,RM,ST,,Brazil,EA FC ICONS,icon,89.0,89.0,89.0,89.0,88.0,82.0,88.0,88.0,67.0,60.0,68.0,70.0,68.0,70.0
18936,Didier Drogba,89,ST,CF,,,Cote d,EA FC ICONS,icon,88.0,83.0,83.0,85.0,82.0,76.0,82.0,82.0,63.0,60.0,63.0,65.0,63.0,65.0
19061,Gianluca Vialli,89,ST,CF,,,Italy,HERO,heroes,88.0,83.0,83.0,86.0,83.0,76.0,82.0,82.0,61.0,56.0,61.0,63.0,61.0,63.0
2,Sonia Bompastor,89,LB,LWB,LM,,France,HERO,uefa_heroes_women,85.0,88.0,88.0,88.0,88.0,88.0,89.0,89.0,87.0,83.0,88.0,89.0,88.0,89.0
19916,Ronald Koeman,89,CB,,,,Holland,EA FC ICONS,centurions_icon,84.0,81.0,81.0,83.0,83.0,87.0,82.0,82.0,89.0,88.0,86.0,86.0,86.0,86.0
19847,Heung Min Son,89,ST,LM,CF,LW,Korea Republic,Spurs,trailblazers,87.0,88.0,88.0,89.0,87.0,81.0,87.0,87.0,65.0,57.0,65.0,70.0,65.0,70.0
19027,Morientes,89,ST,CF,,,Spain,HERO,heroes,89.0,84.0,84.0,86.0,84.0,78.0,83.0,83.0,64.0,61.0,64.0,66.0,64.0,66.0
20523,Nicolo Barella,89,CM,,,,Italy,Inter,totgs_ucl,82.0,86.0,86.0,86.0,87.0,88.0,87.0,87.0,88.0,83.0,86.0,88.0,86.0,88.0
18939,Socrates,89,CAM,,,,Brazil,EA FC ICONS,icon,87.0,87.0,87.0,88.0,88.0,85.0,88.0,88.0,68.0,59.0,66.0,69.0,66.0,69.0
47,Maria Pilar Leon Cebrian,89,CB,,,,Spain,FC Barcelona,gold rare,77.0,76.0,76.0,76.0,75.0,80.0,77.0,77.0,86.0,88.0,86.0,85.0,86.0,85.0
20524,Luis Alberto,89,CM,,,,Spain,Latium,totgs_ucl,83.0,87.0,87.0,88.0,90.0,89.0,87.0,87.0,80.0,70.0,77.0,79.0,77.0,79.0
20499,Emil Hojlund,89,LW,LM,,,Korea Republic,Spurs,if,87.0,88.0,88.0,89.0,87.0,81.0,88.0,88.0,66.0,57.0,66.0,70.0,66.0,70.0
50,Neymar Jr,89,LW,LM,,,Brazil,Al Hilal,gold rare,82.0,88.0,88.0,88.0,89.0,82.0,88.0,88.0,63.0,50.0,61.0,66.0,61.0,66.0
19005,Emilio Butragueno,89,ST,CF,,,Spain,EA FC ICONS,icon,88.0,88.0,88.0,89.0,87.0,79.0,86.0,86.0,61.0,53.0,62.0,66.0,62.0,66.0
18931,Alessandro Nesta,89,CB,,,,Italy,EA FC ICONS,icon,62.0,63.0,63.0,62.0,64.0,69.0,65.0,65.0,82.0,88.0,82.0,79.0,82.0,79.0
28,Virgil van Dijk,89,CB,,,,Holland,Liverpool,gold rare,70.0,67.0,67.0,69.0,70.0,75.0,70.0,70.0,84.0,88.0,81.0,79.0,81.0,79.0
46,Kadidiatou Diani,89,RW,RM,ST,,France,OL,gold rare,87.0,88.0,88.0,88.0,87.0,82.0,87.0,87.0,70.0,65.0,71.0,73.0,71.0,73.0
19004,Carles Puyol Saforcada,89,CB,RB,,,Spain,EA FC ICONS,icon,62.0,59.0,59.0,59.0,60.0,68.0,63.0,63.0,82.0,88.0,83.0,80.0,83.0,80.0
18937,Ruud van Nistelrooy,89,ST,CF,,,Holland,EA FC ICONS,icon,88.0,83.0,83.0,85.0,81.0,73.0,81.0,81.0,59.0,56.0,59.0,62.0,59.0,62.0
20526,Jude Bellingham,89,CAM,CM,,,England,Real Madrid,totgs_ucl,83.0,84.0,84.0,86.0,87.0,88.0,85.0,85.0,87.0,83.0,83.0,84.0,83.0,84.0
19000,Hristo Stoichkov,89,ST,CF,RW,LW,Bulgaria,EA FC ICONS,icon,88.0,89.0,89.0,89.0,88.0,83.0,88.0,88.0,70.0,64.0,69.0,72.0,69.0,72.0
18938,Eric Cantona,89,CF,ST,,,France,EA FC ICONS,icon,88.0,88.0,88.0,88.0,88.0,83.0,87.0,87.0,71.0,65.0,69.0,71.0,69.0,71.0
18999,Gary Lineker,89,ST,CF,,,England,EA FC ICONS,icon,88.0,83.0,83.0,86.0,83.0,76.0,82.0,82.0,61.0,55.0,61.0,63.0,61.0,63.0
19001,Smith,89,ST,CF,,,England,EA FC ICONS,icon,89.0,89.0,89.0,90.0,88.0,82.0,87.0,87.0,66.0,60.0,67.0,70.0,67.0,70.0
18933,Alan Shearer,89,ST,CF,,,England,EA FC ICONS,icon,88.0,82.0,82.0,84.0,81.0,76.0,81.0,81.0,65.0,64.0,66.0,68.0,66.0,68.0
19002,Fabio Cannavaro,89,CB,,,,Italy,EA FC ICONS,icon,61.0,61.0,61.0,60.0,62.0,67.0,64.0,64.0,81.0,88.0,83.0,80.0,83.0,80.0
20221,Robert Pires,89,LM,RM,CAM,LW,France,EA FC ICONS,thunderstruck_icon,82.0,88.0,88.0,87.0,87.0,82.0,88.0,88.0,65.0,53.0,65.0,69.0,65.0,69.0
20002,David Trezeguet,88,ST,CF,,,France,EA FC ICONS,centurions_icon,88.0,81.0,81.0,85.0,81.0,76.0,80.0,80.0,62.0,58.0,61.0,62.0,61.0,62.0
19906,Marcus Rashford,88,LW,LM,ST,,England,Manchester Utd,centurions,89.0,88.0,88.0,89.0,87.0,80.0,86.0,86.0,65.0,59.0,65.0,68.0,65.0,68.0
19850,Andrew Robertson,88,LB,LWB,,,Scotland,Liverpool,trailblazers,75.0,81.0,81.0,80.0,81.0,83.0,84.0,84.0,84.0,81.0,86.0,87.0,86.0,87.0
19851,Joao Cancelo,88,RB,RWB,LB,LWB,Portugal,FC Barcelona,trailblazers,80.0,86.0,86.0,85.0,86.0,87.0,87.0,87.0,85.0,81.0,86.0,87.0,86.0,87.0
19852,Marquinhos,88,CB,,,,Brazil,Paris SG,trailblazers,73.0,74.0,74.0,75.0,76.0,80.0,77.0,77.0,86.0,87.0,85.0,84.0,85.0,84.0
19849,Cristiano Ronaldo,88,ST,CF,,,Portugal,Al Nassr,trailblazers,88.0,85.0,85.0,86.0,84.0,77.0,83.0,83.0,59.0,53.0,59.0,62.0,59.0,62.0
19984,Jude Bellingham,88,CAM,CM,,,England,Real Madrid,potm_laliga,82.0,83.0,83.0,84.0,85.0,87.0,84.0,84.0,86.0,81.0,82.0,83.0,82.0,83.0
111,Debora C,88,CAM,RM,,,Brazil,KC Current,gold rare,80.0,87.0,87.0,86.0,87.0,82.0,87.0,87.0,68.0,57.0,65.0,70.0,65.0,70.0
19074,Wesley Sneijder,88,CAM,CM,LM,,Holland,HERO,heroes,82.0,86.0,86.0,86.0,87.0,86.0,86.0,86.0,74.0,63.0,70.0,74.0,70.0,74.0
20447,Patrick Kluivert,88,ST,CF,,,Sweden,EA FC ICONS,dynasties_icon,87.0,84.0,84.0,86.0,83.0,78.0,83.0,83.0,65.0,61.0,66.0,68.0,66.0,68.0
19987,Nemanja Vidic,88,CB,,,,Serbia,EA FC ICONS,centurions_icon,64.0,60.0,60.0,61.0,62.0,68.0,64.0,64.0,82.0,88.0,82.0,79.0,82.0,79.0
20117,Megan Rapinoe,88,CAM,LM,LW,,United States,OL Reign,sbc_premium,86.0,88.0,88.0,88.0,88.0,84.0,88.0,88.0,70.0,63.0,69.0,73.0,69.0,73.0
20436,Paulo Dybala,88,CB,LB,,,France,Paris SG,dynasties,73.0,74.0,74.0,73.0,73.0,75.0,76.0,76.0,82.0,87.0,85.0,83.0,85.0,83.0
20279,Pierre-Emerick Aubameyang,88,ST,CF,,,Gabon,OM,radioactive,88.0,86.0,86.0,87.0,85.0,79.0,85.0,85.0,63.0,58.0,66.0,68.0,66.0,68.0
19729,Houssem Aouar,88,CAM,CM,LM,,Algeria,Roma FC,europa_live,84.0,87.0,87.0,87.0,89.0,89.0,87.0,87.0,86.0,81.0,82.0,83.0,82.0,83.0
20116,Ali Krieger,88,CB,CDM,,,United States,NJ,sbc_premium,72.0,76.0,76.0,74.0,76.0,79.0,78.0,78.0,85.0,87.0,86.0,85.0,86.0,85.0
20105,Yaya Toure,88,CDM,CM,CAM,,Cote d,HERO,triple_threat_hero,84.0,85.0,85.0,86.0,87.0,89.0,86.0,86.0,87.0,84.0,84.0,85.0,84.0,85.0
20308,Christine Sinclair,88,CAM,CM,ST,,Canada,Portland Timbers,sbc_premium,87.0,86.0,86.0,87.0,88.0,84.0,86.0,86.0,71.0,64.0,66.0,70.0,66.0,70.0
19736,Marcos Acuna,88,LB,LWB,LM,,Argentina,Sevilla FC,ucl_live,80.0,84.0,84.0,83.0,84.0,85.0,85.0,85.0,86.0,84.0,86.0,87.0,86.0,87.0
19068,Diego Forlan,88,ST,CF,LW,,Uruguay,HERO,heroes,87.0,85.0,85.0,87.0,86.0,81.0,83.0,83.0,69.0,64.0,68.0,70.0,68.0,70.0
20453,Florian Wirtz,88,RW,RM,CAM,ST,England,Chelsea,dynasties,87.0,88.0,88.0,87.0,87.0,80.0,88.0,88.0,63.0,56.0,62.0,66.0,62.0,66.0
20454,Lauren James,88,RB,RWB,,,England,Chelsea,dynasties,83.0,85.0,85.0,84.0,84.0,84.0,85.0,85.0,84.0,85.0,85.0,86.0,85.0,86.0
20455,Reece James,88,LB,LWB,LM,,France,Milan,dynasties,82.0,84.0,84.0,83.0,82.0,81.0,84.0,84.0,82.0,82.0,85.0,85.0,85.0,85.0
20174,Branco van den Boomen,88,CM,CDM,CAM,,Holland,Ajax,fc_pro,86.0,87.0,87.0,88.0,89.0,89.0,88.0,88.0,87.0,83.0,84.0,85.0,84.0,85.0
20204,Raphael Varane,88,CB,,,,France,Manchester Utd,thunderstruck,68.0,67.0,67.0,69.0,70.0,74.0,69.0,69.0,82.0,87.0,80.0,77.0,80.0,77.0
20446,Gheorghe Hagi,88,ST,CF,,,Holland,EA FC ICONS,dynasties_icon,87.0,83.0,83.0,86.0,84.0,78.0,83.0,83.0,64.0,58.0,62.0,64.0,62.0,64.0
20285,Ronald Araujo,88,CB,RB,,,Uruguay,FC Barcelona,radioactive,69.0,66.0,66.0,67.0,67.0,71.0,69.0,69.0,82.0,88.0,82.0,80.0,82.0,80.0
19671,Martin Odegaard,88,CM,CAM,,,Norway,Arsenal,if,80.0,86.0,86.0,85.0,87.0,85.0,86.0,86.0,76.0,65.0,72.0,76.0,72.0,76.0
19999,Enzo Francescoli,88,CF,CAM,ST,,Uruguay,HERO,heroes,87.0,87.0,87.0,88.0,87.0,81.0,86.0,86.0,64.0,57.0,64.0,67.0,64.0,67.0
20222,Xabi Alonso,88,CDM,CM,,,Spain,EA FC ICONS,thunderstruck_icon,78.0,79.0,79.0,80.0,82.0,86.0,81.0,81.0,86.0,82.0,83.0,83.0,83.0,83.0
20159,Manuel Locatelli,88,CDM,CM,,,Italy,Juventus,fc_pro,79.0,81.0,81.0,82.0,83.0,87.0,83.0,83.0,88.0,86.0,86.0,86.0,86.0,86.0
19725,Jonathan David,88,ST,CF,,,Canada,LOSC Lille,conference,90.0,87.0,87.0,88.0,87.0,81.0,87.0,87.0,65.0,59.0,64.0,67.0,64.0,67.0
20233,Memphis Depay,88,ST,CF,LW,,Holland,Atletico de Madrid,thunderstruck,86.0,87.0,87.0,87.0,87.0,80.0,86.0,86.0,62.0,53.0,59.0,64.0,59.0,64.0
20250,Jerzy Dudek,88,GK,,,,Poland,HERO,uefa_heroes_men,,,,,,,,,,,,,,
9,Ludovic Giuly,88,RM,RW,,,France,HERO,uefa_heroes_men,82.0,87.0,87.0,86.0,87.0,82.0,87.0,87.0,68.0,57.0,69.0,73.0,69.0,73.0
68,Ederson,88,GK,,,,Brazil,Manchester City,gold rare,,,,,,,,,,,,,,
20251,Ole Gunnar Solskjaer,88,ST,CF,,,Norway,HERO,uefa_heroes_men,88.0,86.0,86.0,88.0,85.0,79.0,84.0,84.0,64.0,58.0,65.0,67.0,65.0,67.0
20303,Anderson Talisca,88,CAM,RM,RW,ST,Brazil,Al Nassr,radioactive,87.0,86.0,86.0,86.0,86.0,83.0,85.0,85.0,74.0,70.0,72.0,73.0,72.0,73.0
20260,Paulo Dybala,88,ST,CAM,CF,,Argentina,Roma FC,if,84.0,89.0,89.0,88.0,89.0,83.0,87.0,87.0,65.0,53.0,64.0,68.0,64.0,68.0
20286,Nani,88,CAM,LM,RW,LW,Portugal,Adana Demirspor,radioactive,85.0,85.0,85.0,85.0,84.0,78.0,84.0,84.0,65.0,60.0,64.0,67.0,64.0,67.0
20287,Khvicha Kvaratskhelia,88,RW,LM,LW,,Georgia,Napoli FC,radioactive,83.0,87.0,87.0,87.0,87.0,81.0,87.0,87.0,65.0,56.0,64.0,68.0,64.0,68.0
20210,Romelu Lukaku,88,ST,CF,,,Belgium,Roma FC,thunderstruck,88.0,84.0,84.0,85.0,83.0,76.0,83.0,83.0,62.0,60.0,60.0,63.0,60.0,63.0
19781,Jude Bellingham,88,CM,,,,England,Real Madrid,trailblazers,82.0,83.0,83.0,85.0,86.0,87.0,84.0,84.0,85.0,81.0,82.0,83.0,82.0,83.0
20162,Florian Thauvin,88,RM,LM,RW,,France,Udinese,fc_pro,87.0,88.0,88.0,88.0,88.0,84.0,87.0,87.0,73.0,69.0,74.0,76.0,74.0,76.0
20201,Gabriel Jesus,88,ST,CF,RW,,Brazil,Arsenal,thunderstruck,88.0,89.0,89.0,89.0,89.0,81.0,88.0,88.0,67.0,60.0,65.0,68.0,65.0,68.0
20259,Domenico Berardi,88,RM,RW,,,Italy,Sassuolo,if,86.0,89.0,89.0,89.0,89.0,82.0,88.0,88.0,65.0,55.0,62.0,66.0,62.0,66.0
18948,Wayne Rooney,88,ST,CAM,CF,,England,EA FC ICONS,icon,88.0,86.0,86.0,87.0,86.0,82.0,86.0,86.0,71.0,66.0,69.0,71.0,69.0,71.0
13,Dimitar Berbatov,88,ST,CF,,,Bulgaria,HERO,uefa_heroes_men,87.0,86.0,86.0,87.0,87.0,79.0,85.0,85.0,61.0,52.0,58.0,62.0,58.0,62.0
19734,Angel Di Maria,88,CF,RM,RW,ST,Argentina,SL Benfica,ucl_live,83.0,90.0,90.0,89.0,91.0,87.0,90.0,90.0,73.0,63.0,71.0,75.0,71.0,75.0
1,Alex Scott,88,RB,RWB,,,England,HERO,uefa_heroes_women,79.0,81.0,81.0,80.0,80.0,82.0,82.0,82.0,86.0,86.0,87.0,87.0,87.0,87.0
19063,Vincent Kompany,88,CB,,,,Belgium,HERO,heroes,68.0,67.0,67.0,67.0,67.0,72.0,68.0,68.0,82.0,88.0,83.0,80.0,83.0,80.0
69,Bruno Fernandes,88,CAM,CM,,,Portugal,Manchester Utd,gold rare,82.0,85.0,85.0,85.0,87.0,88.0,86.0,86.0,81.0,73.0,77.0,79.0,77.0,79.0
70,Bernardo Silva,88,CM,RW,,,Portugal,Manchester City,gold rare,78.0,85.0,85.0,84.0,87.0,87.0,86.0,86.0,80.0,70.0,76.0,80.0,76.0,80.0
11,Tomas Rosicky,88,CAM,RM,CM,,Czech Republic,HERO,uefa_heroes_men,82.0,87.0,87.0,86.0,88.0,85.0,88.0,88.0,76.0,66.0,73.0,77.0,73.0,77.0
20245,Sol Campbell,88,CB,,,,England,EA FC ICONS,thunderstruck_icon,64.0,61.0,61.0,62.0,63.0,68.0,65.0,65.0,82.0,88.0,83.0,79.0,83.0,79.0
18942,Michael Laudrup,88,CAM,LW,,,Denmark,EA FC ICONS,icon,81.0,87.0,87.0,86.0,87.0,82.0,87.0,87.0,63.0,52.0,63.0,68.0,63.0,68.0
187,Irene Paredes Hernandez,88,CB,,,,Spain,FC Barcelona,gold rare,65.0,64.0,64.0,64.0,65.0,70.0,66.0,66.0,83.0,87.0,81.0,79.0,81.0,79.0
18955,Pavel Nedved,88,LM,CAM,LW,,Czech Republic,EA FC ICONS,icon,83.0,86.0,86.0,86.0,86.0,84.0,86.0,86.0,74.0,66.0,72.0,75.0,72.0,75.0
19011,Marcel Desailly,88,CB,CDM,,,France,EA FC ICONS,icon,66.0,64.0,64.0,66.0,67.0,72.0,67.0,67.0,82.0,87.0,81.0,78.0,81.0,78.0
19059,Nadine Kessler,88,CM,CAM,,,Germany,HERO,heroes,85.0,87.0,87.0,87.0,88.0,88.0,87.0,87.0,84.0,79.0,81.0,82.0,81.0,82.0
18945,Steven Gerrard,88,CM,CDM,,,England,EA FC ICONS,icon,84.0,85.0,85.0,86.0,87.0,87.0,86.0,86.0,83.0,77.0,80.0,81.0,80.0,81.0
20003,Claude Makelele,88,CDM,RM,CM,,France,EA FC ICONS,centurions_icon,67.0,74.0,74.0,72.0,76.0,81.0,77.0,77.0,88.0,85.0,85.0,85.0,85.0,85.0
20104,Joe Cole,88,RW,RM,CAM,LW,England,HERO,triple_threat_hero,83.0,89.0,89.0,87.0,88.0,83.0,88.0,88.0,70.0,61.0,69.0,73.0,69.0,73.0
19743,Diego Carlos,88,CB,,,,Brazil,Aston Villa,conference,72.0,70.0,70.0,74.0,76.0,80.0,72.0,72.0,87.0,90.0,81.0,78.0,81.0,78.0
20527,Rodrygo,88,ST,RM,RW,LW,Brazil,Real Madrid,totgs_ucl,85.0,89.0,89.0,89.0,88.0,81.0,88.0,88.0,61.0,50.0,62.0,66.0,62.0,66.0
19075,Carlos Tevez,88,ST,CF,,,Argentina,HERO,heroes,87.0,86.0,86.0,87.0,86.0,80.0,85.0,85.0,67.0,61.0,64.0,68.0,64.0,68.0
20160,Angelo Ogbonna,88,CB,,,,Italy,West Ham,fc_pro,69.0,68.0,68.0,69.0,69.0,75.0,71.0,71.0,84.0,89.0,82.0,80.0,82.0,80.0
19025,Ricardo Alberto Silveira Carvalho,88,CB,,,,Portugal,HERO,heroes,68.0,69.0,69.0,68.0,70.0,75.0,71.0,71.0,84.0,87.0,84.0,82.0,84.0,82.0
20004,Nicolo Barella,88,CM,CDM,,,Italy,Inter,centurions,81.0,85.0,85.0,84.0,86.0,87.0,86.0,86.0,86.0,81.0,85.0,86.0,85.0,86.0
112,Marie Katoto,88,ST,CF,,,France,Paris SG,gold rare,87.0,84.0,84.0,86.0,84.0,77.0,82.0,82.0,59.0,54.0,59.0,62.0,59.0,62.0
186,Patricia Guijarro Gutierrez,88,CM,CDM,,,Spain,FC Barcelona,gold rare,83.0,83.0,83.0,85.0,85.0,87.0,83.0,83.0,83.0,80.0,81.0,81.0,81.0,81.0
