ID,Name,Rating,Position,Alt-Pos1,Alt-Pos2,Alt-Pos3,Nation,Club,Card Type,ST,RW,LW,CF,CAM,CM,RM,LM,CDM,CB,LB,LWB,RB,RWB
231,Jan Oblak,88,GK,,,,Slovenia,Atletico de Madrid,gold rare,,,,,,,,,,,,,,
300,Joshua Kimmich,88,CDM,RB,CM,,Germany,FC Bayern Munchen,gold rare,77,82,82,81,83,86,83,83,86,81,83,84,83,84
380,Sophia Smith,88,ST,CF,RW,,United States,Portland Timbers,gold rare,87,86,86,87,86,80,86,86,67,60,66,70,66,70
397,Wendie Renard,88,CB,,,,France,OL,gold rare,74,67,67,70,70,76,69,69,84,87,78,76,78,76
400,Christiane Endler,88,GK,,,,Chile,OL,gold rare,,,,,,,,,,,,,,
441,Victor Osimhen,88,ST,CF,,,Nigeria,Napoli FC,gold rare,87,82,82,85,81,73,80,80,60,57,60,62,60,62
18940,Franck Ribery,88,LM,LW,,,France,EA FC ICONS,icon,81,87,87,87,88,81,87,87,63,50,61,66,61,66
18941,Riquelme,88,CAM,,,,Argentina,EA FC ICONS,icon,81,86,86,85,87,83,86,86,63,49,58,63,58,63
18942,Michael Laudrup,88,CAM,LW,,,Denmark,EA FC ICONS,icon,81,87,87,86,87,82,87,87,63,52,63,68,63,68
18943,Fernando Hierro Ruiz,88,CB,,,,Spain,EA FC ICONS,icon,72,68,68,70,71,77,70,70,84,87,81,79,81,79
18944,Andriy Shevchenko,88,ST,CF,RW,,Ukraine,EA FC ICONS,icon,87,83,83,85,82,74,80,80,57,52,57,60,57,60
18945,Steven Gerrard,88,CM,CDM,,,England,EA FC ICONS,icon,84,85,85,86,87,87,86,86,83,77,80,81,80,81
18946,Ronald Koeman,88,CB,,,,Holland,EA FC ICONS,icon,83,80,80,82,82,85,81,81,88,87,85,85,85,85
18947,Paul Scholes,88,CM,CAM,,,England,EA FC ICONS,icon,83,83,83,84,85,87,84,84,78,69,72,75,72,75
18948,Wayne Rooney,88,ST,CAM,CF,,England,EA FC ICONS,icon,88,86,86,87,86,82,86,86,71,66,69,71,69,71
18949,Edwin van der Sar,88,GK,,,,Holland,EA FC ICONS,icon,,,,,,,,,,,,,,
18950,Petr Cech,88,GK,,,,Czech Republic,EA FC ICONS,icon,,,,,,,,,,,,,,
18951,Bastian Schweinsteiger,88,CM,LM,,,Germany,EA FC ICONS,icon,83,83,83,84,85,87,84,84,86,83,84,84,84,84
18952,Michael Owen,88,ST,CF,,,England,EA FC ICONS,icon,87,85,85,86,83,73,82,82,56,50,58,61,58,61
18953,Rio Ferdinand,88,CB,,,,England,EA FC ICONS,icon,64,62,62,63,64,70,66,66,83,87,82,79,82,79
18954,David Beckham,88,RM,CM,RW,,England,EA FC ICONS,icon,83,87,87,86,87,88,87,87,79,72,77,80,77,80
18955,Pavel Nedved,88,LM,CAM,LW,,Czech Republic,EA FC ICONS,icon,83,86,86,86,86,84,86,86,74,66,72,75,72,75
19008,Laurent Blanc,88,CB,CAM,,,France,EA FC ICONS,icon,74,71,71,73,72,76,73,73,85,87,83,82,83,82
19009,Patrick Vieira,88,CM,,,,France,EA FC ICONS,icon,81,81,81,83,84,87,82,82,89,88,85,85,85,85
19010,Robin van Persie,88,ST,CF,,,Holland,EA FC ICONS,icon,88,88,88,89,88,82,87,87,66,58,65,69,65,69
19011,Marcel Desailly,88,CB,CDM,,,France,EA FC ICONS,icon,66,64,64,66,67,72,67,67,82,87,81,78,81,78
19012,Miroslav Klose,88,ST,CF,,,Germany,EA FC ICONS,icon,87,82,82,84,81,75,81,81,61,57,62,64,62,64
19013,Gheorghe Hagi,88,CAM,CM,LM,,Romania,EA FC ICONS,icon,82,87,87,86,87,83,86,86,66,54,64,68,64,68
19021,Jay-Jay Okocha,88,CAM,RM,ST,,Nigeria,HERO,heroes,82,87,87,87,87,80,86,86,62,51,62,66,62,66
19025,Ricardo Alberto Silveira Carvalho,88,CB,,,,Portugal,HERO,heroes,68,69,69,68,70,75,71,71,84,87,84,82,84,82
19026,Bixente Lizarazu,88,LWB,LB,,,France,HERO,heroes,73,78,78,76,78,81,81,81,84,82,85,86,85,86
19028,Jari Litmanen,88,CAM,CM,,,Finland,HERO,heroes,85,85,85,87,87,81,85,85,61,49,61,65,61,65
19038,Rafael Marquez,88,CB,CDM,,,Mexico,HERO,heroes,71,70,70,71,71,77,72,72,85,88,83,82,83,82
19046,Antonio Di Natale,88,ST,CF,LW,,Italy,HERO,heroes,88,89,89,89,89,82,88,88,66,57,65,69,65,69
19047,Javier Mascherano,88,CB,CDM,,,Argentina,HERO,heroes,69,70,70,71,73,79,74,74,87,88,85,84,85,84
19048,Mario Gomez,88,ST,CF,,,Germany,HERO,heroes,88,83,83,85,82,75,82,82,62,59,62,64,62,64
19058,Paulo Futre,88,LW,LM,RW,ST,Portugal,HERO,heroes,82,87,87,86,85,77,86,86,59,49,61,65,61,65
19059,Nadine Kessler,88,CM,CAM,,,Germany,HERO,heroes,85,87,87,87,88,88,87,87,84,79,81,82,81,82
19063,Vincent Kompany,88,CB,,,,Belgium,HERO,heroes,68,67,67,67,67,72,68,68,82,88,83,80,83,80
19065,Diego Milito,88,ST,CF,,,Argentina,HERO,heroes,88,83,83,86,83,77,82,82,63,58,62,64,62,64
19068,Diego Forlan,88,ST,CF,LW,,Uruguay,HERO,heroes,87,85,85,87,86,81,83,83,69,64,68,70,68,70
19074,Wesley Sneijder,88,CAM,CM,LM,,Holland,HERO,heroes,82,86,86,86,87,86,86,86,74,63,70,74,70,74
19075,Carlos Tevez,88,ST,CF,,,Argentina,HERO,heroes,87,86,86,87,86,80,85,85,67,61,64,68,64,68
19621,Heung Min Son,88,ST,LM,CF,LW,Korea Republic,Spurs,if,86,87,87,87,86,80,86,86,64,55,64,68,64,68
19646,Leonardo Bonucci,88,CB,,,,Italy,Union Berlin,ucl_live,71,69,69,71,74,79,71,71,85,87,80,78,80,78
19648,De Paul,88,CM,,,,Argentina,Atletico de Madrid,ucl_live,83,86,86,86,87,89,87,87,87,81,84,85,84,85
19650,Lois Openda,88,ST,CF,,,Belgium,RB Leipzig,ucl_live,89,87,87,88,86,78,86,86,63,59,63,66,63,66
19671,Martin Odegaard,88,CM,CAM,,,Norway,Arsenal,if,80,86,86,85,87,85,86,86,76,65,72,76,72,76
19672,Lautaro Martinez,88,ST,CF,,,Argentina,Inter,if,87,83,83,86,84,77,81,81,67,64,63,65,63,65
19725,Jonathan David,88,ST,CF,,,Canada,LOSC Lille,conference,90,87,87,88,87,81,87,87,65,59,64,67,64,67
19729,Houssem Aouar,88,CAM,CM,LM,,Algeria,Roma FC,europa_live,84,87,87,87,89,89,87,87,86,81,82,83,82,83
19734,Angel Di Maria,88,CF,RM,RW,ST,Argentina,SL Benfica,ucl_live,83,90,90,89,91,87,90,90,73,63,71,75,71,75
19736,Marcos Acuna,88,LB,LWB,LM,,Argentina,Sevilla FC,ucl_live,80,84,84,83,84,85,85,85,86,84,86,87,86,87
19743,Diego Carlos,88,CB,,,,Brazil,Aston Villa,conference,72,70,70,74,76,80,72,72,87,90,81,78,81,78
19781,Jude Bellingham,88,CM,,,,England,Real Madrid,trailblazers,82,83,83,85,86,87,84,84,85,81,82,83,82,83
19849,Cristiano Ronaldo,88,ST,CF,,,Portugal,Al Nassr,trailblazers,88,85,85,86,84,77,83,83,59,53,59,62,59,62
19850,Andrew Robertson,88,LB,LWB,,,Scotland,Liverpool,trailblazers,75,81,81,80,81,83,84,84,84,81,86,87,86,87
19851,Joao Cancelo,88,RB,RWB,LB,LWB,Portugal,FC Barcelona,trailblazers,80,86,86,85,86,87,87,87,85,81,86,87,86,87
19852,Marquinhos,88,CB,,,,Brazil,Paris SG,trailblazers,73,74,74,75,76,80,77,77,86,87,85,84,85,84
19906,Marcus Rashford,88,LW,LM,ST,,England,Manchester Utd,centurions,89,88,88,89,87,80,86,86,65,59,65,68,65,68
19984,Jude Bellingham,88,CAM,CM,,,England,Real Madrid,potm_laliga,82,83,83,84,85,87,84,84,86,81,82,83,82,83
19987,Nemanja Vidic,88,CB,,,,Serbia,EA FC ICONS,centurions_icon,64,60,60,61,62,68,64,64,82,88,82,79,82,79
19999,Enzo Francescoli,88,CF,CAM,ST,,Uruguay,HERO,heroes,87,87,87,88,87,81,86,86,64,57,64,67,64,67
20002,David Trezeguet,88,ST,CF,,,France,EA FC ICONS,centurions_icon,88,81,81,85,81,76,80,80,62,58,61,62,61,62
20003,Claude Makelele,88,CDM,RM,CM,,France,EA FC ICONS,centurions_icon,67,74,74,72,76,81,77,77,88,85,85,85,85,85
20004,Nicolo Barella,88,CM,CDM,,,Italy,Inter,centurions,81,85,85,84,86,87,86,86,86,81,85,86,85,86
20087,Sakina Karchaoui,88,LB,LWB,,,France,Paris SG,triple_threat,75,84,84,82,83,84,86,86,84,79,86,88,86,88
20089,Ashleigh Neville,88,RB,RWB,RM,LM,England,Spurs,triple_threat,82,82,82,82,81,82,83,83,85,87,85,85,85,85
20090,Jack Grealish,88,LW,LM,,,England,Manchester City,triple_threat,81,88,88,87,88,85,88,88,73,64,71,75,71,75
20104,Joe Cole,88,RW,RM,CAM,LW,England,HERO,triple_threat_hero,83,89,89,87,88,83,88,88,70,61,69,73,69,73
20105,Yaya Toure,88,CDM,CM,CAM,,Cote d,HERO,triple_threat_hero,84,85,85,86,87,89,86,86,87,84,84,85,84,85
20116,Ali Krieger,88,CB,CDM,,,United States,NJ,sbc_premium,72,76,76,74,76,79,78,78,85,87,86,85,86,85
20117,Megan Rapinoe,88,CAM,LM,LW,,United States,OL Reign,sbc_premium,86,88,88,88,88,84,88,88,70,63,69,73,69,73
20156,Willian Borges da Silva,88,LM,RM,LW,,Brazil,Fulham,fc_pro,82,89,89,88,89,85,88,88,75,64,74,78,74,78
20163,Kolo Muani,88,ST,RM,CF,,France,Paris SG,fc_pro,88,88,88,89,88,80,87,87,63,57,64,67,64,67
20199,Frenkie de Jong,88,CM,,,,Holland,FC Barcelona,thunderstruck,80,85,85,84,86,88,86,86,86,81,84,85,84,85
20204,Raphael Varane,88,CB,,,,France,Manchester Utd,thunderstruck,68,67,67,69,70,74,69,69,82,87,80,77,80,77
20210,Romelu Lukaku,88,ST,CF,,,Belgium,Roma FC,thunderstruck,88,84,84,85,83,76,83,83,62,60,60,63,60,63
20221,Robert Pires,88,LM,RM,CAM,LW,France,EA FC ICONS,thunderstruck_icon,81,86,86,85,86,81,87,87,64,52,63,68,63,68
20222,Xabi Alonso,88,CDM,CM,,,Spain,EA FC ICONS,thunderstruck_icon,78,79,79,80,82,86,81,81,86,82,83,83,83,83
20233,Memphis Depay,88,ST,CF,LW,,Holland,Atletico de Madrid,thunderstruck,86,87,87,87,87,80,86,86,62,53,59,64,59,64
20243,Michael Ballack,88,CM,CAM,,,Germany,EA FC ICONS,thunderstruck_icon,86,84,84,86,86,87,85,85,85,82,82,82,82,82
20250,Jerzy Dudek,88,GK,,,,Poland,HERO,uefa_heroes_men,,,,,,,,,,,,,,
20251,Ole Gunnar Solskjaer,88,ST,CF,,,Norway,HERO,uefa_heroes_men,88,86,86,88,85,79,84,84,64,58,65,67,65,67
20259,Domenico Berardi,88,RM,RW,,,Italy,Sassuolo,if,86,89,89,89,89,82,88,88,65,55,62,66,62,66
20260,Paulo Dybala,88,ST,CAM,CF,,Argentina,Roma FC,if,84,89,89,88,89,83,87,87,65,53,64,68,64,68
20279,Pierre-Emerick Aubameyang,88,ST,CF,,,Gabon,OM,radioactive,88,86,86,87,85,79,85,85,63,58,66,68,66,68
20285,Ronald Araujo,88,CB,RB,,,Uruguay,FC Barcelona,radioactive,69,66,66,67,67,71,69,69,82,88,82,80,82,80
20286,Nani,88,CAM,LM,RW,LW,Portugal,Adana Demirspor,radioactive,85,85,85,85,84,78,84,84,65,60,64,67,64,67
20287,Khvicha Kvaratskhelia,88,RW,LM,LW,,Georgia,Napoli FC,radioactive,83,87,87,87,87,81,87,87,65,56,64,68,64,68
20303,Anderson Talisca,88,CAM,RM,RW,ST,Brazil,Al Nassr,radioactive,87,86,86,86,86,83,85,85,74,70,72,73,72,73
8,Nwankwo Kanu,87,CF,ST,,,Nigeria,HERO,uefa_heroes_men,87,87,87,88,87,80,85,85,63,56,61,65,61,65
10,John Arne Riise,87,LB,LWB,LM,,Norway,HERO,uefa_heroes_men,83,82,82,82,81,83,83,83,84,84,86,86,86,86
20,Ramires,87,CDM,RM,,,Brazil,HERO,uefa_heroes_men,81,82,82,83,83,84,83,83,86,84,86,86,86,86
26,Heung Min Son,87,LW,LM,,,Korea Republic,Spurs,gold rare,84,86,86,86,84,78,85,85,63,54,63,67,63,67
71,Martin Odegaard,87,CAM,CM,,,Norway,Arsenal,gold rare,79,84,84,84,86,84,84,84,75,64,71,75,71,75
134,Beth Mead,87,RW,RM,LW,,England,Arsenal,gold rare,84,86,86,87,86,84,86,86,75,70,77,79,77,79
190,Lucy Bronze,87,RB,RWB,,,England,FC Barcelona,gold rare,75,76,76,76,77,80,78,78,83,84,84,83,84,83
191,Fridolina Rolfo,87,LB,LWB,LW,,Sweden,FC Barcelona,gold rare,85,86,86,86,86,85,85,85,83,82,84,84,84,84
226,Luka Modric,87,CM,,,,Croatia,Real Madrid,gold rare,76,83,83,82,85,86,84,84,81,71,78,81,78,81
232,Frenkie de Jong,87,CM,,,,Holland,FC Barcelona,gold rare,78,83,83,82,85,86,85,85,84,78,82,83,82,83
301,Gregor Kobel,87,GK,,,,Switzerland,Borussia Dortmund,gold rare,,,,,,,,,,,,,,
302,Manuel Neuer,87,GK,,,,Germany,FC Bayern Munchen,gold rare,,,,,,,,,,,,,,
323,Ewa Pajor,87,ST,CF,,,Poland,VfL Wolfsburg,gold rare,86,82,82,85,82,71,79,79,48,41,48,53,48,53
324,Lena Oberdorf,87,CDM,CB,,,Germany,VfL Wolfsburg,gold rare,71,71,71,73,75,80,73,73,85,86,80,79,80,79
339,Lina Magull,87,CAM,CM,,,Germany,FC Bayern Munchen,gold rare,77,83,83,83,86,85,84,84,75,63,71,74,71,74
381,Rose Lavelle,87,CAM,RM,,,United States,OL Reign,gold rare,78,85,85,84,86,82,85,85,68,55,65,69,65,69
412,Marquinhos,87,CB,,,,Brazil,Paris SG,gold rare,72,73,73,73,74,79,76,76,85,86,84,82,84,82
423,Gianluigi Donnarumma,87,GK,,,,Italy,Paris SG,gold rare,,,,,,,,,,,,,,
445,Lautaro Martinez,87,ST,CF,,,Argentina,Inter,gold rare,86,82,82,84,82,76,80,80,66,62,62,64,62,64
449,Mike Maignan,87,GK,,,,France,Milan,gold rare,,,,,,,,,,,,,,
464,Sandra Panos Garcia,87,GK,,,,Spain,FC Barcelona,gold rare,,,,,,,,,,,,,,
18897,Paulo Dybala,87,ST,CAM,CF,,Argentina,Roma FC,if,82,87,87,87,88,82,86,86,64,52,63,67,63,67
18898,Sakina Karchaoui,87,LB,LWB,,,France,Paris SG,if,74,83,83,80,82,82,84,84,82,78,85,86,85,86
18956,Ian Wright,87,ST,CF,,,England,EA FC ICONS,icon,86,81,81,84,81,75,79,79,60,55,60,62,60,62
18957,Clarence Seedorf,87,CAM,RM,LM,,Holland,EA FC ICONS,icon,82,85,85,85,86,85,85,85,79,71,75,78,75,78
18958,Michael Ballack,87,CM,CAM,,,Germany,EA FC ICONS,icon,84,83,83,85,85,86,84,84,83,80,81,81,81,81
18959,Fernando Torres,87,ST,CF,,,Spain,EA FC ICONS,icon,86,85,85,86,84,76,83,83,61,57,63,66,63,66
18960,Davor Suker,87,ST,CF,,,Croatia,EA FC ICONS,icon,86,86,86,87,85,79,84,84,64,57,63,66,63,66
18961,Patrick Kluivert,87,ST,CF,,,Holland,EA FC ICONS,icon,86,82,82,85,83,77,81,81,62,57,60,62,60,62
18962,Claude Makelele,87,CDM,RM,CM,,France,EA FC ICONS,icon,65,72,72,71,75,80,76,76,86,84,84,84,84,84
18963,John Barnes,87,LW,LM,CAM,,England,EA FC ICONS,icon,85,87,87,87,86,80,87,87,66,59,64,68,64,68
18964,Frank Lampard,87,CM,CDM,CAM,,England,EA FC ICONS,icon,84,84,84,85,86,86,85,85,81,74,77,79,77,79
18965,David Trezeguet,87,ST,CF,,,France,EA FC ICONS,icon,87,80,80,83,80,74,78,78,60,56,59,61,59,61
18966,Ian Rush,87,ST,CF,,,Wales,EA FC ICONS,icon,87,82,82,85,81,73,80,80,60,58,60,62,60,62
18967,Gianfranco Zola,87,CF,ST,,,Italy,EA FC ICONS,icon,84,87,87,87,87,81,86,86,64,53,62,66,62,66
18968,Robert Pires,87,LM,RM,CAM,LW,France,EA FC ICONS,icon,79,85,85,84,85,80,85,85,63,50,62,66,62,66
18969,Frank Rijkaard,87,CDM,CB,CM,,Holland,EA FC ICONS,icon,78,77,77,78,79,83,79,79,86,85,84,84,84,84
18970,Nemanja Vidic,87,CB,,,,Serbia,EA FC ICONS,icon,62,59,59,60,60,67,62,62,81,87,81,77,81,77
19014,Xabi Alonso,87,CDM,CM,,,Spain,EA FC ICONS,icon,77,78,78,79,80,84,79,79,85,81,81,82,81,82
19015,Emmanuel Petit,87,CDM,LB,CM,,France,EA FC ICONS,icon,79,77,77,79,79,82,78,78,85,84,83,83,83,83
19018,Joe Cole,87,RW,RM,CAM,LW,England,HERO,heroes,82,87,87,86,87,82,87,87,69,60,68,72,68,72
19022,Rui Costa,87,CAM,,,,Portugal,HERO,heroes,80,85,85,84,86,83,85,85,69,56,66,71,66,71
19035,Ivan Cordoba,87,CB,,,,Colombia,HERO,heroes,72,67,67,68,66,71,70,70,82,87,84,82,84,82
19036,Yaya Toure,87,CDM,CM,CAM,,Cote d,HERO,heroes,83,83,83,85,86,87,84,84,86,82,83,83,83,83
19039,Dimitar Berbatov,87,ST,CF,,,Bulgaria,HERO,heroes,86,85,85,86,85,78,84,84,60,51,57,61,57,61
19054,Claudio Marchisio,87,CM,CDM,LM,,Italy,HERO,heroes,82,84,84,84,86,86,85,85,85,80,82,84,82,84
19056,Jorge Campos,87,GK,,,,Mexico,HERO,heroes,,,,,,,,,,,,,,
19062,Hidetoshi Nakata,87,CAM,CM,,,Japan,HERO,heroes,82,85,85,85,86,85,85,85,74,66,75,77,75,77
19070,Tomas Brolin,87,ST,CAM,CF,RW,Sweden,HERO,heroes,87,88,88,88,88,83,87,87,72,67,72,74,72,74
19071,Harry Kewell,87,LW,LM,CAM,,Australia,HERO,heroes,83,87,87,86,87,82,87,87,69,61,69,72,69,72
19073,Steve McManaman,87,RM,LM,CAM,RW,England,HERO,heroes,81,85,85,85,85,82,86,86,67,58,66,70,66,70
19092,Matheus Cunha,87,ST,LM,CAM,CF,Brazil,Wolves,objective_reward,87,88,88,88,87,81,87,87,68,62,67,71,67,71
19093,Kone,87,CM,,,,France,M'gladbach,objective_reward,84,86,86,86,88,88,87,87,85,81,82,83,82,83
19610,Kevin De Bruyne,87,CM,CAM,,,Belgium,Manchester City,sbc_flashback,81,85,85,85,86,87,86,86,80,72,77,80,77,80
19622,Joao Cancelo,87,RB,RWB,LB,LWB,Portugal,FC Barcelona,if,79,84,84,83,84,85,85,85,84,80,84,85,84,85
19623,N'Golo Kante,87,CDM,CM,,,France,Al Ittihad,if,72,76,76,76,78,81,77,77,85,83,82,83,82,83
19647,Dries Mertens,87,CF,CAM,ST,,Belgium,Galatasaray,ucl_live,80,86,86,86,87,82,85,85,67,54,65,69,65,69
19651,Konrad Laimer,87,CDM,CM,,,Austria,FC Bayern Munchen,ucl_live,79,82,82,82,82,84,83,83,86,84,85,86,85,86
19655,Dodo,87,RB,RWB,,,Brazil,Fiorentina,conference,83,88,88,87,87,85,88,88,84,81,85,87,85,87
19656,Svenja Huth,87,RM,CAM,RW,,Germany,VfL Wolfsburg,ucl_w,75,84,84,81,84,82,85,85,73,62,74,78,74,78
19658,Giovanni Reyna,87,CAM,RM,LM,RW,United States,Borussia Dortmund,ucl_live,84,88,88,88,89,83,87,87,69,60,66,71,66,71
19660,Mohammed Kudus,87,RW,RM,CAM,,Ghana,West Ham,europa_live,83,86,86,86,86,83,86,86,77,72,74,77,74,77
19664,Andre Silva,87,ST,CF,,,Portugal,Real Sociedad,ucl_live,89,87,87,89,88,84,86,86,72,67,69,71,69,71
19670,Francis Coquelin,87,CM,RM,LM,,France,Villarreal CF,europa_live,81,83,83,84,85,86,84,84,87,85,84,84,84,84
19673,Khvicha Kvaratskhelia,87,LW,LM,RW,,Georgia,Napoli FC,if,82,86,86,86,86,80,85,85,64,55,63,67,63,67
19674,Jude Bellingham,87,CAM,CM,,,England,Real Madrid,if,80,82,82,83,84,86,83,83,84,80,81,82,81,82
19728,Ibrahim Cissoko,87,LW,LM,RW,,Holland,Toulouse FC,europa_live,85,87,87,87,86,79,86,86,66,62,69,71,69,71
19730,Jonathan Clauss,87,RWB,RB,RM,,France,OM,europa_live,80,84,84,83,82,82,85,85,82,80,85,86,85,86
19735,Matteo Darmian,87,CB,RWB,RM,,Italy,Inter,ucl_live,79,82,82,81,82,85,84,84,89,88,88,88,88,88
19741,Pedro,87,RW,RM,LW,,Spain,Latium,ucl_live,80,87,87,87,89,83,87,87,66,52,63,68,63,68
19747,Nemanja Matic,87,CDM,CM,,,Serbia,Stade Rennais FC,europa_live,82,82,82,83,84,87,84,84,89,87,86,86,86,86
19753,Sergej Milinkovic-Savic,87,CM,,,,Serbia,Al Hilal,if,84,82,82,84,84,86,83,83,84,82,80,81,80,81
19774,Rafael Leao,87,LW,LM,CF,ST,Portugal,Milan,potm_seriea,83,86,86,85,84,75,85,85,57,49,57,62,57,62
19775,Rodrygo,87,ST,RM,RW,LW,Brazil,Real Madrid,trailblazers,84,88,88,87,87,79,87,87,59,49,60,64,60,64
19796,Declan Rice,87,CDM,CM,,,England,Arsenal,trailblazers,74,74,74,76,78,82,77,77,86,85,83,82,83,82
19818,Kevin Trapp,87,GK,,,,Germany,Frankfurt,trailblazers,,,,,,,,,,,,,,
19821,Domenico Berardi,87,RW,RM,,,Italy,Sassuolo,if,85,87,87,87,88,81,87,87,64,54,61,65,61,65
19846,Julian Alvarez,87,ST,CF,RW,,Argentina,Manchester City,trailblazers,87,87,87,88,87,83,87,87,75,70,73,75,73,75
19853,Rafael Leao,87,LW,LM,CF,ST,Portugal,Milan,trailblazers,84,86,86,86,84,75,85,85,56,48,57,61,57,61
19863,Riyad Mahrez,87,RM,RW,,,Algeria,Al Ahli,trailblazers,81,86,86,86,86,80,85,85,62,50,60,65,60,65
19864,Iago Aspas,87,ST,CF,,,Spain,RC Celta,sbc_flashback,87,88,88,88,87,80,86,86,62,54,61,65,61,65
19881,Luis Alberto,87,CM,,,,Spain,Latium,if,80,84,84,85,87,87,84,84,77,67,73,76,73,76
19918,Gennaro Gattuso,87,CDM,CM,,,Italy,EA FC ICONS,centurions_icon,71,70,70,72,73,78,73,73,87,86,84,82,84,82
19921,Marta Vieira da Silva,87,CAM,RM,,,Brazil,Orlando Pride,centurions,83,87,87,87,88,83,87,87,69,59,66,70,66,70
19926,Mykhailo Mudryk,87,LW,LM,,,Ukraine,Chelsea,showdown_plus,80,86,86,85,85,79,85,85,68,61,69,71,69,71
19952,Ollie Watkins,87,ST,CF,,,England,Aston Villa,centurions,88,85,85,87,85,80,85,85,68,65,70,72,70,72
19978,Alex Iwobi,87,RM,CM,RW,,Nigeria,Fulham,objective_reward,83,88,88,88,88,87,89,89,78,69,75,78,75,78
19979,Axel Witsel,87,CDM,CB,CM,,Belgium,Atletico de Madrid,objective_reward,81,82,82,82,84,86,83,83,87,87,85,85,85,85
19980,Rick Karsdorp,87,RB,RWB,RM,RW,Holland,Roma FC,objective_reward,83,85,85,85,84,84,85,85,83,82,84,84,84,84
19990,Leah Williamson,87,CB,CDM,,,England,Arsenal,centurions,64,68,68,66,70,77,71,71,86,86,83,81,83,81
20019,Midge Purce,87,RW,RM,LW,,United States,NJ,showdown_plus,83,87,87,86,86,81,87,87,68,60,69,72,69,72
20020,Grimaldo,87,LM,LB,LWB,LW,Spain,Leverkusen,if,79,84,84,83,84,85,85,85,84,80,85,86,85,86
20022,Ousmane Dembele,87,RW,RM,LW,,France,Paris SG,if,78,86,86,84,84,77,85,85,61,49,61,66,61,66
20023,Thiago Silva,87,CB,,,,Brazil,Chelsea,centurions,71,72,72,73,75,80,74,74,86,87,84,82,84,82
20088,Ledley King,87,CB,,,,England,HERO,triple_threat_hero,69,70,70,69,71,75,71,71,84,87,83,81,83,81
20091,Thiago,87,CM,,,,Spain,Liverpool,triple_threat,77,85,85,83,87,87,85,85,83,75,79,81,79,81
20092,James Maddison,87,CAM,RM,CM,,England,Spurs,triple_threat,80,87,87,86,89,86,87,87,74,62,69,74,69,74
20093,Delphine Cascarino,87,RW,RM,,,France,OL,triple_threat,80,88,88,86,87,80,87,87,64,52,64,69,64,69
20106,Dirk Kuyt,87,RW,RM,,,Holland,HERO,triple_threat_hero,87,86,86,87,87,85,86,86,79,76,78,79,78,79
20107,Sidney Govou,87,ST,RM,CF,,France,HERO,triple_threat_hero,87,88,88,88,87,82,87,87,70,64,70,73,70,73
20108,Olivier Giroud,87,ST,CF,,,France,Milan,sbc_flashback,89,84,84,87,85,79,83,83,66,62,63,65,63,65
20149,Florian Wirtz,87,CAM,CM,,,Germany,Leverkusen,potm_bundesliga,79,86,86,86,88,85,87,87,73,61,69,74,69,74
20155,Hirving Lozano,87,RW,RM,,,Mexico,PSV,fc_pro,83,86,86,86,85,79,86,86,67,60,67,71,67,71
20157,Fabinho,87,CDM,,,,Brazil,Al Ittihad,fc_pro,78,79,79,79,80,84,81,81,86,85,84,85,84,85
20158,Dele Alli,87,CAM,CM,,,England,Everton,fc_pro,87,87,87,88,88,86,87,87,80,77,78,80,78,80
20159,Manuel Locatelli,87,CDM,CM,,,Italy,Juventus,fc_pro,78,80,80,80,82,85,82,82,87,84,84,85,84,85
20160,Angelo Ogbonna,87,CB,,,,Italy,West Ham,fc_pro,67,66,66,67,68,74,69,69,83,88,81,79,81,79
20161,Kalidou Koulibaly,87,CB,,,,Senegal,Al Hilal,fc_pro,68,67,67,68,68,72,69,69,81,87,80,78,80,78
20162,Florian Thauvin,87,RM,RW,,,France,Udinese,fc_pro,86,87,87,86,86,82,86,86,72,68,72,74,72,74
20169,Donyell Malen,87,RM,RW,ST,LW,Holland,Borussia Dortmund,fc_pro,86,88,88,88,86,78,87,87,63,57,64,68,64,68
20171,Renan Augusto Lodi dos Santos,87,LB,RB,LWB,,Brazil,OM,fc_pro,82,84,84,83,83,84,85,85,84,83,86,86,86,86
20183,Nicolo Barella,87,CM,,,,Italy,Inter,if,79,84,84,83,85,86,84,84,85,80,83,85,83,85
20184,Kingsley Coman,87,RW,RM,LM,LW,France,FC Bayern Munchen,if,83,87,87,86,86,78,86,86,58,47,58,62,58,62
20185,Ronald Araujo,87,RB,RWB,CB,,Uruguay,FC Barcelona,if,68,65,65,66,66,69,68,68,80,86,81,78,81,78
20201,Gabriel Jesus,87,ST,CF,RW,,Brazil,Arsenal,thunderstruck,86,86,86,87,86,79,85,85,64,58,62,66,62,66
20225,Ruben Loftus-Cheek,87,CM,RWB,CDM,,England,Milan,thunderstruck,84,85,85,86,86,87,86,86,83,81,80,81,80,81
20241,Jeremie Frimpong,87,RWB,RB,RM,,Holland,Leverkusen,thunderstruck,74,84,84,80,82,80,85,85,80,78,84,85,84,85
20242,Nabil Fekir,87,CAM,,,,France,Real Betis,thunderstruck,82,86,86,85,86,80,85,85,66,57,62,67,62,67
20245,Sol Campbell,87,CB,,,,England,EA FC ICONS,thunderstruck_icon,63,60,60,60,61,67,63,63,80,87,81,78,81,78
20255,Lars Ricken,87,CAM,RM,CF,,Germany,HERO,uefa_heroes_men,85,86,86,87,86,83,85,85,72,66,72,74,72,74
